,path,field_change_date_2,field_letter_issue_datetime,field_company_name_warning_lette,field_issuing_office,field_issuing_office_loc_name,field_recipient_office_name,field_building,field_letter_type_1,issuing-recipient-office,field_recipient_state,field_recipient_address_administrative_area,term_node_tid,field_detailed_description_2,field_topics,topics-product,field_letter_issue_datetime_1,field_letter_type,field_associated_for_response_le,field_associated_for_closeout_le,checkresponse,changed,abs_url,company_name
1574,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/catsmo-llc-599871-03252020,04/07/2020,03/25/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/catsmo-llc-599871-03252020"">CATSMO LLC</a>",,,,Office of Human and Animal Food Operations East Division 1,Warning Letter,Office of Human and Animal Food Operations East Division 1,,New York,Food &amp; Beverages,"Seafood HACCP/CGMP for Foods/Adulterated/Insanitary Conditions<br />
",,Food &amp; Beverages,2020,Warning Letter,,,,"Tue, 04/07/2020 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/catsmo-llc-599871-03252020,CATSMO LLC
1575,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/enzymology-research-center-inc-604613-03262020,04/07/2020,03/26/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/enzymology-research-center-inc-604613-03262020"">Enzymology Research Center, Inc.</a>",,,,Office of Human and Animal Foods - West Division 1,Warning Letter,Office of Human and Animal Foods - West Division 1,,Minnesota,Drugs,New Drug/Misbranded,,Drugs,2020,Warning Letter,,"
<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/enzymology-research-center-inc-604613-03012021""><time datetime=""2021-03-08T05:00:00Z"">03/08/2021</time>
</a> 
",Closeout Letters,"Mon, 03/08/2021 - 11:15",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/enzymology-research-center-inc-604613-03262020,"Enzymology Research Center, Inc."
1576,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nyx-e-cigarettes-incorporated-605739-03272020,04/07/2020,03/27/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nyx-e-cigarettes-incorporated-605739-03272020"">NYX E Cigarettes Incorporated</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2020,Warning Letter,,"
<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nyx-e-cigarettes-incorporated-605739-06252021""><time datetime=""2021-06-28T04:00:00Z"">06/28/2021</time>
</a> 
",Closeout Letters,"Mon, 06/28/2021 - 11:36",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nyx-e-cigarettes-incorporated-605739-03272020,NYX E Cigarettes Incorporated
1577,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wicks-wires-vape-shoppe-605745-03272020,04/07/2020,03/27/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wicks-wires-vape-shoppe-605745-03272020"">Wicks &amp; Wires Vape Shoppe</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2020,Warning Letter,,"
<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wicks-wires-vape-shoppe-605745-06292021""><time datetime=""2021-07-07T04:00:00Z"">07/07/2021</time>
</a> 
",Closeout Letters,"Wed, 07/07/2021 - 11:16",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wicks-wires-vape-shoppe-605745-03272020,Wicks & Wires Vape Shoppe
1578,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/blackhawx-606491-03272020,04/07/2020,03/27/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/blackhawx-606491-03272020"">Blackhawx</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,California,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2020,Warning Letter,,,,"Tue, 04/07/2020 - 09:21",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/blackhawx-606491-03272020,Blackhawx
1579,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bulk-e-juice-enterprise-inc-dba-bulk-e-juice-606492-03272020,04/07/2020,03/27/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bulk-e-juice-enterprise-inc-dba-bulk-e-juice-606492-03272020"">Bulk E-Juice Enterprise Inc d/b/a Bulk E-Juice</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Florida,Tobacco,"Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded<br />
",,Tobacco,2020,Warning Letter,,,,"Tue, 04/07/2020 - 09:21",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bulk-e-juice-enterprise-inc-dba-bulk-e-juice-606492-03272020,Bulk E-Juice Enterprise Inc d/b/a Bulk E-Juice
1580,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/atmos-nation-llc-dba-atmosrx-604548-03272020,04/07/2020,03/27/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/atmos-nation-llc-dba-atmosrx-604548-03272020"">Atmos Nation LLC d/b/a AtmosRx</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Florida,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2020,Warning Letter,,,,"Tue, 04/07/2020 - 09:21",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/atmos-nation-llc-dba-atmosrx-604548-03272020,Atmos Nation LLC d/b/a AtmosRx
1581,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tvc-management-corp-dba-vapor-chef-606261-03272020,04/07/2020,03/27/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tvc-management-corp-dba-vapor-chef-606261-03272020"">TVC Management Corp d/b/a The Vapor Chef</a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Pennsylvania,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2020,Warning Letter,,,,"Tue, 04/07/2020 - 09:21",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tvc-management-corp-dba-vapor-chef-606261-03272020,TVC Management Corp d/b/a The Vapor Chef
1582,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/big-d-vapor-llc-605743-03272020,04/07/2020,03/27/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/big-d-vapor-llc-605743-03272020"">Big D Vapor LLC </a>",,,,Center for Tobacco Products,Warning Letter,Center for Tobacco Products,,Texas,Tobacco,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded,,Tobacco,2020,Warning Letter,,,,"Tue, 04/07/2020 - 09:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/big-d-vapor-llc-605743-03272020,Big D Vapor LLC 
1583,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/global-treat-srl-596638-03312020,04/07/2020,03/31/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/global-treat-srl-596638-03312020"">Global Treat Srl</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,,Drugs,CGMP/Finished Pharmaceuticals/Adulterated/Unapproved New Drug,,Drugs,2020,Warning Letter,,,,"Tue, 04/07/2020 - 09:21",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/global-treat-srl-596638-03312020,Global Treat Srl
1584,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/alternative-health-experts-llc-dba-immunization-alternatives-605884-04062020,04/07/2020,04/06/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/alternative-health-experts-llc-dba-immunization-alternatives-605884-04062020"">Alternative Health Experts LLC DBA Immunization Alternatives</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Tue, 04/07/2020 - 10:35",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/alternative-health-experts-llc-dba-immunization-alternatives-605884-04062020,Alternative Health Experts LLC DBA Immunization Alternatives
1585,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/indigo-naturals-606423-04062020,04/07/2020,04/06/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/indigo-naturals-606423-04062020"">Indigo Naturals</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Tue, 04/07/2020 - 10:05",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/indigo-naturals-606423-04062020,Indigo Naturals
1586,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ananda-llc-dba-ananda-apothecary-606163-04062020,04/07/2020,04/06/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ananda-llc-dba-ananda-apothecary-606163-04062020"">Ananda, LLC DBA Ananda Apothecary</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Colorado,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Tue, 04/07/2020 - 10:05",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ananda-llc-dba-ananda-apothecary-606163-04062020,"Ananda, LLC DBA Ananda Apothecary"
1587,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cathay-natural-llc-606161-04062020,04/07/2020,04/06/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cathay-natural-llc-606161-04062020"">Cathay Natural, LLC</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Missouri,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Tue, 04/07/2020 - 10:00",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cathay-natural-llc-606161-04062020,"Cathay Natural, LLC"
1588,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/native-roots-hemp-606247-04062020,04/07/2020,04/06/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/native-roots-hemp-606247-04062020"">Native Roots Hemp</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Wisconsin,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Tue, 04/07/2020 - 10:00",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/native-roots-hemp-606247-04062020,Native Roots Hemp
1589,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/savvy-holistic-health-dba-holistic-healthy-pet-605915-04072020,04/08/2020,04/07/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/savvy-holistic-health-dba-holistic-healthy-pet-605915-04072020"">Savvy Holistic Health dba Holistic Healthy Pet</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,,"Animal &amp; Veterinary, Drugs",Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,"Animal &amp; Veterinary, Drugs",2020,Warning Letter,,,,"Wed, 04/08/2020 - 10:05",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/savvy-holistic-health-dba-holistic-healthy-pet-605915-04072020,Savvy Holistic Health dba Holistic Healthy Pet
1590,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cbd-online-store-606587-04072020,04/08/2020,04/07/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cbd-online-store-606587-04072020"">CBD Online Store</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,California,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Wed, 04/08/2020 - 10:05",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cbd-online-store-606587-04072020,CBD Online Store
1591,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/genesis-2-church-606459-04082020,04/08/2020,04/08/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/genesis-2-church-606459-04082020"">Genesis 2 Church</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Wed, 04/08/2020 - 14:10",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/genesis-2-church-606459-04082020,Genesis 2 Church
1592,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nrp-organics-ltd-606066-04082020,04/09/2020,04/08/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nrp-organics-ltd-606066-04082020"">NRP Organics Ltd</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Thu, 04/09/2020 - 10:05",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nrp-organics-ltd-606066-04082020,NRP Organics Ltd
1593,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/free-speech-systems-llc-dba-infowarscom-605802-04092020,04/09/2020,04/09/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/free-speech-systems-llc-dba-infowarscom-605802-04092020"">Free Speech  Systems LLC  d.b.a. Infowars.com</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Texas,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Thu, 04/09/2020 - 15:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/free-speech-systems-llc-dba-infowarscom-605802-04092020,Free Speech  Systems LLC  d.b.a. Infowars.com
1594,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/earthley-wellness-dba-modern-alternative-mama-llc-606525-04092020,04/10/2020,04/09/2020,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/earthley-wellness-dba-modern-alternative-mama-llc-606525-04092020"">Earthley Wellness dba Modern Alternative Mama LLC</a>",,,,Center for Drug Evaluation and Research | CDER,Warning Letter,Center for Drug Evaluation and Research | CDER,,Ohio,Drugs,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19),,Drugs,2020,Warning Letter,,,,"Fri, 04/10/2020 - 10:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/earthley-wellness-dba-modern-alternative-mama-llc-606525-04092020,Earthley Wellness dba Modern Alternative Mama LLC
